uni	Participant	Start	culture_problem	culture_solution	culture_helpless	culture_victim	cishet_problem	cishet_victim	cishet_solution	cishet_helpless	sgm_victim	sgm_problem	sgm_helpless	sgm_solution	school_problem	school_solution	school_victim	school_helpless	community_problem	community_solution	community_helpless	community_victim
school5	57	788	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	58	401	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school5	58	496	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
school5	58	611	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	61	910	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school5	61	1021	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	61	1147	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	61	1289	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False
school5	61	1360	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False
school5	64	615	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	64	772	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
school5	64	893	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	67	172	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	67	307	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	67	347	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school5	67	460	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school5	67	563	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	67	603	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school5	67	675	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	70	174	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	70	228	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	70	275	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False
school5	70	330	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	71	469	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	71	764	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	74	304	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False
school5	74	509	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school5	74	786	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False
school5	74	1303	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	74	1610	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	False
school5	74	1902	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	76	224	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	77	492	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	77	642	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	77	1137	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	77	1401	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school5	77	1587	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school5	77	1692	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	78	171	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school5	79	296	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school5	79	385	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	79	656	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school5	79	730	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school5	79	850	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school5	79	915	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school5	79	1231	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	79	1422	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	79	1805	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	79	1926	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	81	325	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False
school5	81	397	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	81	618	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False
school5	81	793	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	81	913	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	81	1287	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	81	1347	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school5	81	1540	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	83	193	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school5	83	775	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False
school5	83	855	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
school5	86	184	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	86	328	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
school5	86	416	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	87	346	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	87	502	False	False	False	False	True	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school5	87	637	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	87	802	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	87	1422	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	87	1533	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	95	176	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False
school5	95	219	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	95	364	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False
school5	95	406	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	95	460	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False
school5	95	502	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	96	386	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	96	430	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	97	193	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	100	230	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school5	100	280	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	103	210	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False
school5	103	251	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	103	413	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False
school5	103	484	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	108	193	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
school5	183	258	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	183	330	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	183	396	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	183	665	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	183	785	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	188	355	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	188	410	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	188	1059	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	188	1373	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False
school5	188	1485	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	188	1607	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	188	1680	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school5	188	1755	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	188	1926	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school5	188	2034	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	189	243	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
school5	189	301	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	189	472	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	189	520	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	189	599	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	189	926	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	189	1039	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	189	1319	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	194	172	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	194	218	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	194	264	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	196	321	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	196	368	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	196	410	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	196	657	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	196	703	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	197	275	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	197	398	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school5	199	390	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	199	506	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	199	702	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
school5	199	745	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	199	1160	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school5	199	1657	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	199	1773	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	200	260	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	200	407	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	200	760	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	200	1050	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	200	1461	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	1	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	1	97	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	1	252	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school1	3	54	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	3	187	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False
school1	3	280	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	3	560	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False
school1	3	642	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	3	723	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False
school1	3	802	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False
school1	3	873	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school1	3	1144	False	False	False	False	False	False	False	False	True	False	True	True	False	False	False	False	False	False	False	False
school1	3	1246	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	3	1376	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	3	1434	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False
school1	3	1739	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	3	1825	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school1	3	1942	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	3	2023	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False
school1	3	2075	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school1	3	2204	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school1	3	2236	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	5	88	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school1	5	424	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school1	5	468	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school1	5	1029	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school1	5	1180	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school1	5	1606	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
school1	6	0	True	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False
school1	6	240	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school1	6	638	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	6	856	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False
school1	6	967	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school1	6	1078	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school1	6	1211	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school1	6	1239	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False
school1	8	207	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False
school1	9	0	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	9	512	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False
school1	9	674	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	9	844	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
school1	9	1150	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	9	1689	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school1	9	1739	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school1	9	1883	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school1	9	1927	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	9	2131	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	9	2186	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	9	2478	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	9	3035	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school1	9	3145	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school1	9	3233	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school1	9	3493	False	False	False	False	False	False	False	False	True	False	False	True	True	False	False	False	False	False	False	False
school1	9	3640	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	10	871	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	10	1180	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	10	1393	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	10	1450	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	10	1524	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False
school1	12	74	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False
school1	12	361	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	12	422	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school1	12	1149	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False
school1	12	1218	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False
school1	12	1265	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	12	1520	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	12	1648	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	12	1697	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school1	12	1997	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	12	2216	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	12	2368	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False
school1	12	2511	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False
school1	12	2848	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False
school1	12	3063	False	False	False	False	True	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False
school1	12	3434	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	13	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	13	495	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	13	584	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	13	1322	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	14	0	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False
school1	14	240	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False
school1	14	339	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school1	19	81	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school1	19	407	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	19	485	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	19	693	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False
school1	20	113	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	False
school1	20	281	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	20	753	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	20	999	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	20	1230	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	20	1330	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	20	1470	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	False
school1	20	1638	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	20	1880	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	22	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	22	227	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	22	371	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	22	588	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	22	641	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	22	777	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
school1	22	874	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	24	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	24	247	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	24	348	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	24	657	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	24	774	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False
school1	24	1235	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school1	24	1315	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False
school1	25	0	False	False	False	False	True	False	False	False	True	True	False	True	False	False	False	False	True	False	False	False
school1	25	352	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False
school1	25	391	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	25	636	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False
school1	25	740	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	25	779	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	25	943	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
school1	25	1065	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	25	1222	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	25	1358	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school1	25	1477	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	26	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	26	214	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	26	583	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	26	861	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	27	0	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	27	61	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	True	False	False
school1	28	153	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school1	28	338	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	28	433	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	28	603	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
school1	28	668	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	29	0	False	False	False	False	False	False	False	False	True	False	False	True	True	False	False	False	False	False	False	False
school1	29	694	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False
school1	29	838	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	29	1335	False	False	False	False	False	False	True	False	False	False	False	True	False	True	False	False	False	False	False	False
school1	30	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	30	154	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	True	False	False	False	False
school1	30	205	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	35	0	False	False	False	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False
school1	35	1007	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school1	36	547	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False
school1	36	961	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	36	1413	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	37	0	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	37	162	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	37	321	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	38	332	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	38	748	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school1	38	820	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school1	38	1099	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
school1	40	0	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False
school1	40	361	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school1	43	255	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	43	417	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	43	553	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	43	772	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
school1	43	821	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school1	43	1547	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	45	78	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school1	45	262	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school1	47	53	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school1	47	251	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
